company,avg
jackieoproductions,1903434.0
surefirefilms,1903434.0
roseasseyev,1900000.0
motlys,316249.0
sightunseen,378967.4
oceanavenueentertainment,1891936.0
quakermedia,1891936.0
brandedpicturesentertainment,626182.3333333334
essentialfilmproduktion,625955.3333333334
snowwolf,1876685.0
flandersaudiovisualfund,935517.0
erosentertainment,311607.3333333333
potemkino,621798.6666666666
doubledutchinternational,373079.2
gibsonmacleod,1865396.0
ibcspotlight,1862086.0
azureentertainment,930500.0
zephyrfilmslimited,929246.0
ciudadlunar,918254.0
emcproduktion,917765.5
filmcoopi,917765.5
peckentertainment,1832541.0
versusentertainment,457847.5
mgentertainment,1829804.0
tv3ireland,1829142.0
framestorefeatures,607459.3333333334
hotwellsproductions,911125.0
smodcastpictures,1821983.0
wmg,907321.0
danishbroadcastingcorporation,600864.3333333334
risingsunfilms,900903.0
msmmotionpictures,1801806.0
saraswatientertainment,1801806.0
nationalfilmboardofcanada,255279.85714285713
ironhoss,892990.5
networkmovie,892752.5
soficinema2,1785505.0
soficinema3,1785505.0
hammertongs,1785505.0
goodfilmproductions,1785505.0
wondros,1779620.0
claimsconference,1777043.0
wdrarte,355305.4
3bproductions,443371.0
fondationganpourlecinema,883776.0
adventurepictures,881400.0
yehoshuarabinovichtelavivfoundationforthearts,219195.875
lypsyncproductions,872201.5
equipmentfilmdesign,1741889.0
azucarfilms,1741889.0
oxidopicture,1741889.0
cacerolafilms,1741889.0
animaldeluzfilms,1741889.0
vietnamfilms,1741889.0
metalworkpictures,435071.0
footprintinvestments,1738692.0
rockinghorsefilms,1738692.0
gasworksmedia,1735251.0
steelmillpictures,346672.6
foundryfilms,577578.0
reicapital,1728953.0
strangematterfilms,1728953.0
grovehillproductions,1728953.0
lesfilmsdulendemain,344029.6
paperstreetfilms,245722.7142857143
viacom18,243513.0
greenfilmsco,851028.0
americanplayhouse,1701575.0
geecheegirls,1701575.0
hartleyfoundation,566893.3333333334
centerforasianamericanmedia,850340.0
coolmoreproductions,1698952.0
onetwofilms,338314.8
bibifilm,422845.0
cofinova11,338058.8
edgelinefilms,1675196.0
monkeypackfilms,558026.0
mintpictures,557702.6666666666
musicboxfilms,152037.54545454544
pennteller,1670806.0
shineasiamediacompany,833704.0
moozfilms,1660708.0
khaledmouzanar,1660708.0
madriotentertainment,829353.0
britishscreen,1654743.0
zenithproductions,1654743.0
civilhand,1654743.0
renaissancefilms,412718.5
cinemawest,1647416.0
rieadproductionscorporation,1647416.0
menithingsproductions,1647083.0
labanquepostaleimage8,327967.0
quickfirefimls,148900.18181818182
springpictures,327408.0
kamalafilms,816604.5
trig,816604.5
echolightstudios,816000.0
faithcapitolgroup,816000.0
bigbookmedia,1632000.0
enchanterentertainment,1626593.0
azurefilms,1619466.0
tuskproductions,1619466.0
kotvafilms,539016.0
cuttingedge,538837.0
corporacionradiotelevisionespanolasau,807827.5
greatpointmedia,76824.0
midfieldfilms,806215.0
broadstreetpictures,1605463.0
misrinternationalfilms,1603616.0
primaryproductions,534434.0
filmforderungsanstalt,228810.0
filmrise,177929.44444444444
diagonaltv,1600786.0
natixiscoficine,1600786.0
creasgr,1600786.0
saarlandischerrundfunk,1600786.0
telecable,1600786.0
departmentdeculturadelageneralitatdecatalunya,1600786.0
utaindependentfilmgroup,399371.5
zerotransfatproductions,1594798.0
ideamanstudios,1594798.0
scaredsheetless,1594798.0
rkopictures,530321.6666666666
blingunplugged,1585687.0
oppositefieldpictures,792681.0
boxspringentertainment,1585362.0
toppleentertainment,1585362.0
srivenkateswaracreations,527492.0
vintagepictures,524975.0
crazyfilms,1574881.0
cambridgepicturesco,1573432.0
councilofeurope,786570.5
eyeworks,391970.5
ultimatepictures,522476.3333333333
openingnight,1561577.0
conceptentertainment,1561577.0
tenaja,1559556.0
monarchpictures,1559556.0
monkeyhillfilms,1559556.0
number1filmsllc,1557494.0
indieproductionllc,1557494.0
onemediallc,1557494.0
thedocumentarygroup,776918.0
downesbrothersproductions,776868.5
atlasfilms,512966.0
laregioniledefrance,219718.7142857143
lesfilmsduworso,109804.57142857143
familystyle,1533324.0
ferociousattackcow,1532594.0
filmmek,1530386.0
americanmasters,217861.2857142857
girlfightinc,1523941.0
coop99,380319.25
hubertbalsfund,253384.16666666666
aircontactgruppen,1517410.0
solbakken,1517410.0
roenbergfilm,1517410.0
motionblur,1517410.0
henrikbergesen,1517410.0
suretonepictures,758340.5
procirep,125993.08333333333
selfrealizationfellowship,1511750.0
incaa,188756.625
firstthoughtfilms,1510026.0
newyorktimes,1510026.0
ravinepictures,1509131.0
sfilms,754562.5
detdanskefilminstitut,502682.3333333333
minorodningenalamodefilmverleih,1502347.0
triartdistribution,1502347.0
coproductionoffice,1502347.0
svenskafilminstitutet,1502347.0
mediaoneglobal,751051.5
radiatefilms,1499605.0
madeleine,493159.3333333333
missinglinkfilms,1478960.0
betacinema,209589.0
headgearfilms,182933.875
calamityfilms,723511.0
northwestvision,1445366.0
bobco,481561.3333333333
artistspublicdomain,721893.5
atlanticpictures,479079.3333333333
gigifilms,358810.25
fredfilms,286878.2
islandboundproductions,1430241.0
fidecine,712789.0
tfcatthemovies,474971.6666666667
catalystglobalmedia,474449.0
ibermedia,355647.75
belgacom,474131.0
powderkegpictures,709341.0
tuffgoingproductions,1413480.0
noruzfilms,1411927.0
wercwerkworks,470228.6666666667
focusworld,175888.5
ibidfilmworks,467947.6666666667
viamedia,1400726.0
lemonfilms,1400726.0
longshotfeatures,1395625.0
buffalofilmcompany,348420.75
treetopproductions,347375.0
baseindustriesgroup,1388365.0
pinnaclefilms,689748.5
paulistproductions,1379497.0
maindogproductions,1379497.0
filmcapitaleuropefunds,689310.0
gambitfilms,1378591.0
10thholeproductions,1378591.0
apertureentertainment,229731.0
moviecentral,137571.4
patrickquinet,1373975.0
regionetoscana,1373975.0
toscanafilmcommission,1373975.0
programmemediadelacommunauteeuropeenne,1373975.0
soficinema5,1373975.0
take3,685103.0
thesaltcompany,227887.5
shenzhentencentvideoculturecommunicationltd,681632.5
sectionperspective,1361611.0
strangecavern,1361611.0
foreignmedia,1361512.0
corrino,1361512.0
filmfinancevi,1361512.0
staccato,1361512.0
fipmalta,1361512.0
tulchinenterainmnet,1361512.0
mgc,1361045.0
desertwolfproductions,1361045.0
ronaldkrauss,1359910.0
officeaps,1359497.0
departmentofmotionpictures,271569.0
rivalpictures,452347.3333333333
bowarrow,135174.8
cineboutiqueentertainment,1350230.0
arongovilproductions,1350230.0
pyramideproductions,192826.0
rememberfilms,1348630.0
idgchinacreativemedialimited,1348205.0
bigfeetproductions,1348205.0
amazonasimages,1343349.0
solaresdellearti,1343349.0
lesamisdelamaisoneuropeennedelaphotographie,1343349.0
barracudafilms,1339911.0
ronegro,1339911.0
spefilmsindia,1339909.0
capitolfilms,667751.0
copenhagenfilmfund,333409.75
spacerocketnation,666562.0
nicolaswindingrefn,1333124.0
gmtproductions,1329660.0
proimagenescolombia,664624.5
nortesur,1329249.0
mcproducciones,1329249.0
dagogarcia,1329249.0
cnacc,1329249.0
caracoltelevision,1329249.0
reelworksstudios,663920.5
rickeldridge,1327841.0
vivafilms,663387.5
cedproductions,1324974.0
filmincito,662302.0
illuminatifilms,661350.0
cinemage9,220397.0
doubleplayproduction,1312473.0
strategicmotionventures,262228.0
mayslesfilmsinc,1310678.0
madants,327268.5
czechsirenafilm,1305195.0
germandetailfilm,1305195.0
nelvanaellipse,1305187.0
cliffordrosscompany,1305187.0
pergamonfilm,1303747.0
shannanenlightpicturesco,651140.5
joyleader,1302281.0
beijingjinglinsaisiculturebroadcastcompany,1302281.0
fulcrummediafinance,144400.77777777778
xfilmeinternational,647320.0
tartanfilms,1294640.0
anamedia,1291645.0
pershingsquarefoundation,645154.0
beijingmahuafunagecompany,1289195.0
newclassicspictures,1289195.0
beijingfunagepictures,1289195.0
baentertainment,644324.0
electricshadowcompany,143104.0
creativitycapital,214359.83333333334
eficine,426103.3333333333
metrocommunications,255637.4
williamteitlerproductions,423969.6666666667
crabapplefilms,1270847.0
cinemalibrestudio,211148.66666666666
unbeldiproduction,1264409.0
elephantdoc,1264409.0
petitdragon,1264409.0
ashutoshgowarikerproductions,1264339.0
movingpicturesmedia,419091.6666666667
timebasedarts,1257275.0
misfitsentertainment,1257275.0
nordquestfilms,209428.83333333334
doclerentertainment,627313.5
degetofilm,627037.0
icaa,179010.14285714287
markeypictures,1252960.0
adscott,1251749.0
alfamafilms,249933.2
boboproducciones,1249233.0
credix,1249233.0
flyfilm,623386.0
joelbmichaels,1246141.0
garthhdrabinsky,1246141.0
joesdaughter,1239692.0
burnsfamilystudios,1236094.0
londonfilms,616234.0
kartemquinfilms,205294.83333333334
lailapspictures,410372.3333333333
120dbfilms,102360.33333333333
theapocalypsefilmcompany,612926.0
southernlightsfilms,305875.75
rapsodieproductions,1220807.0
usefulproductions,1220807.0
soficahocheartoisimages,1220807.0
aeroplanfilms,607457.5
bigfilmfactory,1209645.0
omfilms,301975.5
frilandfilm,603440.5
ylefinland,200494.16666666666
hauntedmovie,400685.6666666667
roxburyfilms,300404.0
gettinradproductions,600624.5
sky,199290.66666666666
beachside,170778.42857142858
amberentertainment,297448.75
juntoboxfilms,1189612.0
codeentertainment,594097.0
cinedigm,395865.3333333333
roosterteeth,1186426.0
fullscreenfilms,1186426.0
youtubered,1186426.0
ulrichseidlfilm,395418.3333333333
firstgenerationfilms,293988.25
baronfilms,585172.5
melusineproductions,389968.3333333333
cartoonsaloon,584952.5
cinematic,1169603.0
nationalendowmentforthehumanities,584607.0
thesilkroadproject,1169214.0
hollywiersma,389092.3333333333
khorgosyouthenlightpictures,291247.5
watersendproductions,388075.3333333333
autismmediachannel,1163265.0
delbigtree,1163265.0
swarovskientertainment,1162635.0
svsinc,1161135.0
cinefrance1888,231818.2
autumnproductions,193074.0
thematadors,1156000.0
godspeedpictures,1156000.0
bmgbrokers,385294.3333333333
rk,1155652.0
threecoloureddogfilms,1148304.0
mirrorfilms,571290.0
slaterhousefive,1142580.0
doxproductions,1134358.0
discoveryfilms,1134358.0
ifeatures,283112.0
oldgarthmedia,377482.6666666667
sixtysixpictures,1129408.0
darkharborstories,564057.0
camberwell,1126027.0
artificaleye,1126027.0
screensirenpictures,562222.5
stargatefilms,1124445.0
erfttalfilmundfernsehproduktion,1124445.0
ico,558296.0
magentalight,1115615.0
sunstonefilmproductions,1115615.0
lepacte,139423.0
yoki,1109199.0
moxiepictures,158366.7142857143
elevatethegameentertainment,1103037.0
crravnordpasdecalais,274126.75
deuxbeauxgarconsfilms,548063.5
bmsfinance,1095369.0
ukfc,1095369.0
ministryofcultureoftherussianfederationofthecinemafundandruartsfoundation,1092800.0
elevated,99238.18181818182
letaxshelterdugouvernementfdraldebelgique,545540.5
gowanusprojections,1081922.0
gathr,216249.8
zeroonefilm,216249.2
radiustwc,179908.5
pinehousefilm,537960.5
tkbc,1075681.0
vladarcompany,537260.5
zhejianghuacefilmstvco,537228.5
heyipictures,153084.14285714287
creativeeurope,107013.9
tenfurlongs,1069454.0
mountsantafe,1069334.0
audiovisualsgr,1069334.0
nfocusproductions,1069334.0
a3films,1069334.0
nfoke,1069334.0
lescinemasdelazone,533502.0
kodaentertainment,533469.0
kennviselmanpresents,1065907.0
aplusimage,532832.5
harveyboys,1065429.0
nvshproductions,1065429.0
highway61,354764.0
cinemaherodiade,176579.66666666666
redmulletproductions,1057750.0
anilkapoorfilmcompany,527796.5
davidhansen,1055284.0
jellyfishbloom,1055284.0
johnnymac,1055284.0
cinecinema,351453.6666666667
cofinova1,1054361.0
lesproductionsdelagueville,1054361.0
unitoile2,1054361.0
sat1,1054361.0
sogcinma3,1054361.0
soficinema,1054361.0
groupeun,1054361.0
cofimage16,1054361.0
snowfortpictures,105107.7
magicchild,1050616.0
vbpictures,524071.5
darktrickfilms,1044143.0
showtimeaustralia,1044039.0
filmfyn,519152.5
dfi,519152.5
excaliburpictures,1037128.0
santoshsivanproductions,1037128.0
adirondackpictures,1037128.0
senderfilms,1037023.0
lightstreampictures,345513.6666666667
rcrmediagroup,517865.5
solarfilmworks,517294.5
maddockfilms,516197.5
muskatfilmedproperties,206143.0
sunnyfieldentertainment,514974.5
cimproductions,1028953.0
12gaugeproductions,1025488.0
synchronisticpictures,1024266.0
glossstudio,511822.0
taewonentertainment,1022720.0
latitudeentertainment,1020921.0
manupropriaentertainment,1020921.0
filmfinancexii,509519.0
volten,1019038.0
rivafilmproduktion,339371.0
roadmovies,1016021.0
movingimagedevelopmentagency,1016021.0
liamfilms,1016021.0
twinmedia,1013945.0
artpicturesstudio,1013945.0
mediahouse,1012973.0
misofilm,1012973.0
altaridentitystudios,1009984.0
nftf,1008098.0
mecanismofilms,1005824.0
katapultfilm,502859.5
lisaimmordino,1004821.0
magomedia,1004821.0
oakwaterfilms,1004105.0
rougeinternational,250235.0
apocalypsepictures,500457.5
takepartnerships,1000915.0
xuxa,1000626.0
saulzaentzcompany,1000626.0
br,142916.0
ffilmcymruwales,55492.38888888889
phantomfilms,249360.5
superlativeproductions,248586.0
applefilm,331128.3333333333
tvclondon,993385.0
kingfeaturesyndicate,993385.0
smithglobalmanagement,496651.5
elzevircompagnie,988150.0
centreducinemaetlaudiovisueldelafederationwalloniebruxelles,140853.7142857143
evenstarfilms,492321.0
divideconquer,492268.0
primitivenerd,488886.0
harmonyproductions,977772.0
filmscience,977772.0
altimeterfilms,324955.6666666667
palatineetoile12,486819.0
ibervilleproductions,973018.0
syncopatedfilms,194088.4
edgecityfilms,485162.5
thridmindpictures,969239.0
cinemaprojects,320461.3333333333
edkofilms,160219.33333333334
ourtimeprojects,319535.0
centrenationalducinema,239427.0
thelagralanegroup,477962.5
cinetamaris,952432.0
socialanimals,952432.0
parkvillepictures,317341.0
causewayfilms,475396.0
smokinggunproductions,950792.0
anthosmedia,474063.0
palatineetoile11,315400.3333333333
focusfeaturesinternational,314963.3333333333
thegroupentertainment,314372.0
dogwoof,235500.5
wearitingoodhealth,940854.0
dsp,940715.0
worldsendpictures,940715.0
rebornproductions,469549.5
azfilms,313033.0
lecentrenationalducinemaetdelimage,234399.75
sohailkhanproductions,467475.5
iconfilmdistribution,311212.3333333333
visionviewproduction,933637.0
doubtinghalllimited,933637.0
sedicinternationalinc,310478.3333333333
skylineproductions,308497.6666666667
wernerherzog,461435.5
salemstreetentertainment,131458.14285714287
regionpoitoucharentes,920057.0
departmentdelacharente,920057.0
regionwallonne,920057.0
cn4productions,920057.0
belvision,920057.0
motionpicturepartnersinternational,918931.0
britishmediafundinternational,918931.0
electriceyeentertainment,915840.0
fathomstudios,915840.0
icelandicfilmcentre,305030.3333333333
ruv,457545.5
jwhfilms,911830.0
levision,181888.4
periscopeentertainment,227119.5
firstpositionfilms,908235.0
sridevimovies,897876.0
mediaranchproductions,892802.0
iqiyimotionpictures,223140.25
powerof3,890303.0
fielddayproductions,889343.0
bbcarena,889343.0
zeestudios,293333.3333333333
fridayfilmworks,293333.3333333333
plancstudios,440000.0
capeofgoodfilms,293333.3333333333
kriarjentertainment,880000.0
destinationfilms,292157.6666666667
lailafilm,437292.0
filmbaseberlin,874584.0
westendfilms,290924.0
sophiedulac,435948.0
beckerfilmsinternational,871577.0
northsee,871577.0
iffcinv,871577.0
threedogsandapony,871577.0
warnermusicuk,871577.0
filmadoranacional,870063.0
celestefilms,870063.0
pfproductions,869838.0
jiangsuwenhuadongrunfilmandtvculture,429871.5
artemisrisingfilms,286549.0
gulldrengurinn,429694.5
bonjourpictures,429286.5
norlum,857524.0
bigfarm,857524.0
superprod,857524.0
vulcanproductions,214333.5
mactproductions,171351.8
10x10,849484.0
intel,849484.0
hamiltonmehta,849045.0
noblenomad,849045.0
jour2fete,211873.75
ministryofcultureofukraine,847495.0
solarmediaentertainment,847495.0
sena,847495.0
koggullfilmworks,847495.0
potemkinefilms,847495.0
cncnouvellestechnologiesenproduction,847495.0
camerafilmas,847495.0
ukranianstatefilmagency,847495.0
agx,282299.3333333333
staygoldfeatures,169246.2
kinologicfilms,422877.0
vistamar,845464.0
uhlandfilm,845464.0
bamfilm,845464.0
livingthedreamfilms,281769.0
agilefilms,421727.0
ruminantfilms,841056.0
authenticmanagementproject,841056.0
oddfellowsentertainment,139126.66666666666
mediahousecapital,64183.230769230766
cameraone,416801.0
arsamintl,414473.5
novorpi,413542.0
springfilmsltd,164846.4
playtime,205147.5
reframedpictures,820300.0
vicestudios,272446.3333333333
katleiproductions,810454.0
hopscotchproductions,809752.0
page124productions,809590.0
kevinhanlon,809590.0
throughfilms,403581.0
alchemy,267786.0
tvasahicorporation,401389.0
rakueishaco,802778.0
lunchboxentertainment,801606.0
filminc,400616.5
straybearfilms,266788.3333333333
enthuse,795755.0
aynallc,795755.0
cofinova14,265227.6666666667
katahdinproductions,265171.3333333333
putzfilmproduktion,794452.0
nakedeyefilmproduction,794452.0
claussen,794452.0
wobke,794452.0
kasdanpictures,793352.0
mfgfilmfundingbadenwuerttemberg,113027.71428571429
zentropainternationalsweden,197616.25
sacherfilm,263301.3333333333
thiniceproductions,789752.0
20thcenturyfoxintl,786633.0
sidemirror,786633.0
mockingbirdpictures,156956.0
spectacleentertainment,779820.0
spookhouseinternational,779820.0
austrianfilminstitute,155586.6
injofilmslimited,774961.0
huangbostudio,774961.0
moviepass,192982.5
blacksparkfilmandtv,771930.0
karnfilm,771930.0
razorfilms,128259.66666666667
aidabet,769552.0
mbkentertainment,769552.0
nekisacooper,769552.0
northstarpictures,769552.0
leopardofilmes,256497.33333333334
paulobranco,384746.0
jamesfranco,767732.0
ffa,254158.33333333334
keshet,152288.0
oxymoronentertainment,380127.5
newrealfilms,380034.5
northernontarioheritagefundcorporation,125858.83333333333
lumanity,188788.25
productivitymedia,251717.66666666666
blackhangarstudio,377576.5
mallickmedia,754301.0
israelministryofcultureandsport,250770.33333333334
israelfilmcouncil,376155.5
coronafilms,749866.0
oxwichmedia,374913.5
seneca,749741.0
liveentertainment,749741.0
hanleyproductions,749741.0
wyamnproductions,749741.0
hemetofpictures,749641.0
unboundfeetproductions,248816.66666666666
